"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_measurement","N2O_derivative","N2ONvolume_measurement","N2ONvolume_derivative","N2ONarea_measurement","N2ONarea_derivative","SP_measurement","SP_derivative","d18O_measurement","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification","Denitrification","Reduction","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"7123",2015-12-25,"1",90,30,"Zinal",0.32015,3.03023213440808,8.90787858437337,45.2099655594514,3.47219265687618,0.467428511090511,NA,-0.00854821586885724,NA,-0.00979497660700311,NA,-0.00115710649275664,NA,0.0124819185948216,NA,-0.042237281262375,0.2946875,0.189915067427386,5.00331766917851e-07,2.71668217307776e-06,1.47972563742028,0,1.47972563742028,0.127258920018457,0,1.47972563742028,10.5989130923552,45.6476401811046,10.193432644189,44.138628859386,0.207216237514559,15.2681356307842,35.0550587722029,0.150595715688498,1.65327422022457,3.32151507703424,0.199904827957658,12.9711255942038,29.56325355644,0.208006396642076,14.9879850770446,34.413237832594,0.214920598355713,19.1706897386173,44.1646657913071,0.257919287997531,24.9785686830397,57.7063203672196
"7183",2015-12-26,"1",90,30,"Zinal",0.319240625,3.02482447361274,8.90806451148937,45.1526099508327,3.46599628667363,0.466761856097464,NA,-0.00816633499767082,NA,-0.00935739796425614,NA,-0.00110190019865239,NA,0.0118701572907428,NA,-0.0416619039391391,0.2942328125,0.191164986384855,5.1138882954425e-07,2.70870682663962e-06,1.50798675560002,0,1.50798675560002,0.131878024412976,0,1.50798675560002,10.3477168409959,45.4737914883532,10.1680735761411,44.0397244943294,0.225074808355255,14.8972236439366,34.1536236967396,0.175627767230841,2.8836405625925,6.18537379014007,0.218538980490241,11.5109053815692,26.3190987990165,0.226020299288167,16.9478305648655,38.8832734011643,0.22960581788557,18.5796616780752,42.6953424436119,0.287626902814163,23.7445724090824,54.7399629327423
"7243",2015-12-27,"1",90,30,"Zinal",0.317725,3.01980753155842,8.90684144368668,45.0962870737121,3.46024762169077,0.466154944434872,NA,-0.00779516746048718,NA,-0.00893209572488166,NA,-0.00104828310482805,NA,0.0112703280725526,NA,-0.0410623277337964,0.293475,0.193248184647303,5.3019577132535e-07,2.70077094352507e-06,1.55886425882349,0,1.55886425882349,0.137377439567733,0,1.55886425882349,10.1116129017356,45.3104227274846,10.1395642424414,43.9431306778175,0.249491832676496,16.6297679071806,38.1063332390089,0.221140620094706,10.2082879145682,23.1424799053318,0.243393363114223,13.1183577534923,29.9708969779927,0.248513338777225,16.4383780869526,37.6799302185199,0.254747133017211,19.4684414668401,44.7212814160452,0.284969733655481,23.8162755432726,54.8239832045873
"7303",2015-12-28,"1",90,30,"Zinal",0.317725,3.01516268950773,8.90425031002618,45.0410022902364,3.45492532764022,0.465604860860704,NA,-0.00743490103684142,NA,-0.00851928425309799,NA,-0.000996287122070652,NA,0.0106829641006573,NA,-0.0404407445443142,0.293475,0.193248184647303,5.3019577132535e-07,2.69286695039105e-06,1.55430213465367,0,1.55430213465367,0.136069436221178,0,1.55430213465367,9.89469230904875,45.1582679091319,10.1080296148317,43.8490062878945,0.263845813349361,16.318998457167,37.3522512010035,0.221891612813378,4.74085938225752,10.4098004695106,0.247165797376089,11.6268700742786,26.4497604162883,0.263257779135164,15.5938226936237,35.6585152694856,0.270100161654566,22.3896309758108,51.445377903313,0.346723552488019,26.9887125225702,62.1342475950069
"7363",2015-12-29,"1",90,30,"Zinal",0.317725,3.01087153509271,8.90033247551098,44.9867599129839,3.45000830670306,0.465108716010713,3.001591411,-0.00708568368424652,3.43937467294156,-0.00811913328752416,0.475135009947982,-0.000945937867931012,6.99,0.0101085454394338,43.31,-0.0397993192806224,0.293475,0.193248184647303,5.3019577132535e-07,2.6849881400279e-06,1.5497545457859,0,1.5497545457859,0.134872024643507,0,1.5497545457859,9.69977518429175,45.0176672041496,10.0736076410904,43.7574902964666,0.254508536992144,14.2122413395823,32.4176800889607,0.191181244909021,3.82300328366224,8.29326203723493,0.24021864366667,12.5797070202488,28.6301861522104,0.262662814036452,15.0282893795112,34.0307208546607,0.271035798778596,16.8946108419096,38.6390316129088,0.300484907216957,19.4585878246706,44.6459056890345
"7423",2015-12-30,"1",90,30,"Zinal",0.317725,3.00691591449531,8.89512960170558,44.9335632862043,3.44547575731989,0.464663655751315,NA,-0.00674762588497925,NA,-0.00773176973793773,NA,-0.000897254721726506,NA,0.00954749641709506,NA,-0.0391401652233628,0.293475,0.193248184647303,5.3019577132535e-07,2.67712865317037e-06,1.54521811029726,0,1.54521811029726,0.1337799030195,0,1.54521811029726,9.52819801464571,44.8885757109647,10.0364472849117,43.6687015116553,0.268177411249217,17.1133258637494,39.1133070849247,0.224822345023488,6.67552260205094,14.9281481105034,0.260458620747438,13.2100792689571,30.0488326078949,0.275304524575004,19.0477403537367,43.6189266695539,0.28244560559244,21.545219382752,49.380642310912,0.291915719683469,24.5678825341495,56.3829288284959
"7483",2015-12-31,"1",90,30,"Zinal",0.317725,3.00327798135569,8.88868351865544,44.8814148537401,3.44130723023242,0.464266869929399,NA,-0.00642080082942274,NA,-0.00735727669522456,NA,-0.000850250948297365,NA,0.00900019119930737,NA,-0.0384653669050505,0.293475,0.193248184647303,5.3019577132535e-07,2.66928345778878e-06,1.54068992373883,0,1.54068992373883,0.132787990875701,0,1.54068992373883,9.37972188719254,44.7705920346692,9.99670655047334,43.5827385573077,0.26377494736811,14.1088752334,32.1120057065193,0.212520776484221,0.933994615454508,1.59418901910788,0.250930538230346,11.5147302158101,26.1119451557237,0.259093847782628,16.045378869791,36.5835566857902,0.277538742722565,17.7245614128591,40.4807121781604,0.306172135112427,23.6748918685781,54.2678236297313
"7543",2016-01-01,"1",90,30,"Zinal",0.317725,2.99994024214303,8.88103610754703,44.8303162152561,3.43748268047164,0.463915600473129,NA,-0.00610524423272386,NA,-0.00699569643819816,NA,-0.000804933849264351,NA,0.00846694982898852,NA,-0.0377769478417694,0.293475,0.193248184647303,5.3019577132535e-07,2.66144832575431e-06,1.53616754566713,0,1.53616754566713,0.13189143064927,0,1.53616754566713,9.25258769116467,44.663005465832,9.95455052374743,43.499680083759,0.271529002204821,14.8757141610223,33.8432215282391,0.233675434875061,3.14406748660237,6.82340577388821,0.265652243488012,12.4790781347763,28.321056556001,0.269190318973576,15.8349118885422,36.0642987715894,0.281314339310849,17.3104802633404,39.4929346393849,0.307518275428487,24.0430366697216,55.0406913979488
"7603",2016-01-02,"1",90,30,"Zinal",0.317725,2.99688559776775,8.87222919353007,44.780268172327,3.43398251503917,0.463607148806861,NA,-0.00580095825832581,NA,-0.00664703006691439,NA,-0.000761304996790628,NA,0.0079480423331833,NA,-0.0370768658395997,0.293475,0.193248184647303,5.3019577132535e-07,2.65361980682631e-06,1.53164898462972,0,1.53164898462972,0.131085586683752,0,1.53164898462972,9.14372146870908,44.5648585760103,9.91014946018758,43.4195851985411,0.275201208587183,13.6687747486201,31.020726183664,0.221674647592484,2.7912205159545,5.90670434728046,0.260101924006825,9.95267882092781,22.4097518264978,0.28342050459588,13.8144873887747,31.3802402678753,0.296353901744418,17.2914520873657,39.3822773411905,0.3182953418937,23.7659870145626,54.2699085832582
"7663",2016-01-03,"1",90,30,"Zinal",0.317725,2.99409738126142,8.86230444811635,44.7312707658443,3.43078763608282,0.463338882552563,NA,-0.00550790975787871,NA,-0.00631124047282227,NA,-0.000719360462760069,NA,0.00744369062982694,NA,-0.0363670411560484,0.293475,0.193248184647303,5.3019577132535e-07,2.64579519996673e-06,1.52713268160818,0,1.52713268160818,0.130366042033348,0,1.52713268160818,9.04906713955078,44.475020314966,9.86367694545702,43.3424941009445,0.276568038168924,14.917759956127,33.8349109183209,0.156400584292572,6.64289504825804,14.6815637870969,0.268674752901,13.2306081275862,29.9286730776776,0.284051410963135,14.0600365577483,31.9138339216496,0.300741220615804,16.9389940909689,38.5282043322884,0.330902979768188,23.5886856307485,53.854254962052
"7723",2016-01-04,"1",90,30,"Zinal",0.317725,2.99155939139956,8.85130330057082,44.6833233061082,3.42787947942329,0.463108241499514,NA,-0.00522603434144629,NA,-0.00598825321880871,NA,-0.000679091025037724,NA,0.00695406838107103,NA,-0.0356493019372787,0.293475,0.193248184647303,5.3019577132535e-07,2.63797252204498e-06,1.52261749195474,0,1.52261749195474,0.129728593438462,0,1.52261749195474,8.9640016287055,44.3922635598022,9.81530815247054,43.268428900302,0.282312934978241,16.0097397759591,36.3165028973441,0.242106254193077,0.672948842837551,0.932122365230667,0.260574918064569,9.92084330099743,22.280424258195,0.27053343779096,18.8365894659558,42.8427007510838,0.308178659750466,20.8078339713944,47.3348875577996,0.326971721233774,26.4501202699241,60.3925215382712
"7783",2016-01-05,"1",90,30,"Zinal",0.317725,2.98925592219178,8.83926685771993,44.6364243968622,3.42524004834547,0.462912742833192,NA,-0.00495523659751707,NA,-0.00567795976602896,NA,-0.000640482538738675,NA,0.00647930392676574,NA,-0.0349254135529327,0.293475,0.193248184647303,5.3019577132535e-07,2.63015047405316e-06,1.51810266589203,0,1.51810266589203,0.129169244812486,0,1.51810266589203,8.88377500258454,44.3153407614982,9.76521821432812,43.1973945946884,0.296052654439802,16.1498977935132,36.5945011160351,0.224967128642257,6.80441595931781,15.0643539074628,0.275338781541833,13.78578350575,31.1428879299934,0.285845120907835,15.4367938539202,34.9685581153351,0.320807489363992,20.1179630332222,45.7135023088653,0.373884185313756,23.4588437988461,53.4450494771655
"7843",2016-01-06,"1",90,30,"Zinal",0.319998438,2.98717178821259,8.8262358316168,44.5905719544246,3.42285194262369,0.462749985623095,2.973677881,-0.00469539240312166,3.40738994385333,-0.00538021740056963,0.447476986071148,-0.000603516197491305,10.6,0.006019480431134,42.72,-0.0341970633420236,0.2955968755,0.187415228137967,4.78721703333951e-07,2.62232840500536e-06,1.36664112050402,0,1.36664112050402,0.108552205494675,0,1.36664112050402,8.8039184090124,44.2430519049843,9.71358072885135,43.1293801844719,0.2889169152006,17.187576175934,39.0217220354841,0.198396887222075,10.5334472921205,23.7340218861589,0.273058821866591,14.8898891443994,33.7203860381154,0.279237112579349,16.2748188715076,36.9180404741604,0.316377398505936,19.501779024038,44.3306571936356,0.360156850031432,25.5171541024414,58.1554594709851
"7903",2016-01-07,"1",90,30,"Zinal",0.32015,2.98529234579246,8.81225047452201,44.5457632229609,3.42069838280361,0.462617654577517,NA,-0.00444635123395005,NA,-0.00509485352366647,NA,-0.000568168895539013,NA,0.00557464101636546,NA,-0.0334658611996321,0.2946875,0.189915067427386,5.00331766917851e-07,2.61450627374272e-06,1.42407234854062,0,1.42407234854062,0.116713527989123,0,1.42407234854062,8.72057419355735,44.1743002990806,9.66056640651993,43.0643598938215,0.264268756399541,13.5918601152219,30.6659621105541,0.17690741650819,5.74623397071533,12.6600502642311,0.252606865716344,10.0551053218249,22.5559672621522,0.264533542719062,12.8800218547444,29.0611965237051,0.28947428490346,16.9897538661673,38.470935892935,0.314342136746852,22.4961875685903,51.1086497823485
"7963",2016-01-08,"1",90,30,"Zinal",0.318634375,2.98360351013351,8.79735052068176,44.5019947868334,3.41876322981413,0.462513523080984,NA,-0.00420793803444659,NA,-0.00482166730178821,NA,-0.000534413530255579,NA,0.00514478861594243,NA,-0.0327333319498527,0.2939296875,0.191998265689834,5.1885455600466e-07,2.60668460890879e-06,1.47237491543336,0,1.47237491543336,0.124066800562292,0,1.47237491543336,8.63072111352592,44.1081334579686,9.60634186976275,43.0022944728385,0.29723534544632,16.351645121709,36.9716447564273,0.255199708651973,10.0307405457396,22.4762156624497,0.273756652032009,12.8056301393068,28.8945942101197,0.28741702112296,15.0765027216156,34.0385377819092,0.319645753355952,19.4820477369775,44.1404886923356,0.352057660109289,26.9086003643288,61.1545290138283
"8023",2016-01-09,"1",90,30,"Zinal",0.317725,2.982091768454,8.78157513440953,44.4592625808594,3.41703100002914,0.462435455536918,NA,-0.00397995490456228,NA,-0.00456043304014115,NA,-0.000502219396331846,NA,0.00472988670801038,NA,-0.0320009241462401,0.293475,0.193248184647303,5.3019577132535e-07,2.5988644673938e-06,1.50004462298412,0,1.50004462298412,0.127639725983363,0,1.50004462298412,8.53228752320654,44.0437681893281,9.55106860789028,42.9431325533695,0.276066525221993,11.8249727164378,26.543222599192,0.143618420719209,2.66121482981392,5.53719927016196,0.259689807259955,9.2299156341081,20.7605722116752,0.277347768409977,13.0049028869056,29.2450187869954,0.289302791321358,14.0278253548736,31.593331402682,0.390317549049236,22.9846344847042,52.0235464732578
"8083",2016-01-10,"1",90,30,"Zinal",0.317725,2.98074418930311,8.76496286400438,44.4175618992088,3.4154868759407,0.462381409044169,NA,-0.00376218406990562,NA,-0.00431090007266363,NA,-0.000471552593713101,NA,0.00432986503566848,NA,-0.0312700047915414,0.293475,0.193248184647303,5.3019577132535e-07,2.59104739157434e-06,1.49553266682113,0,1.49553266682113,0.127417606089925,0,1.49553266682113,8.4241620967189,43.9806006627808,9.49490208855069,42.8868120326764,0.279880823298332,16.1946975612,36.4829681866813,0.165402749705367,1.93609227168788,3.89570942731156,0.248255002111109,11.555968807401,25.8999164666064,0.282418417543158,16.9384063063367,38.2286785486045,0.324728017713852,22.510971624582,50.8832299864225,0.355110451671216,27.7892096989487,63.0101102136215
"8143",2016-01-11,"1",90,30,"Zinal",0.317725,2.97954842821881,8.74755160106588,44.3768874035712,3.41411671264227,0.462349434441265,NA,-0.00355438931181521,NA,-0.00407279822563671,NA,-0.000442376256777376,NA,0.00394462136705892,NA,-0.0305418440835882,0.293475,0.193248184647303,5.3019577132535e-07,2.58323536569286e-06,1.49102362544358,0,1.49102362544358,0.127253481255251,0,1.49102362544358,8.30612252912807,43.9182034874683,9.43799102352219,42.8332614608729,0.302681463552931,15.3650952063461,34.5585538196686,0.236089697994803,2.48465458674731,5.15070406422024,0.26944096057199,11.3220460382459,25.3216433575234,0.311331646759279,16.5454886143325,37.1572885714355,0.324533417729667,20.1893538240869,45.6112636263084,0.375994703113958,26.0407363580461,58.9759219343478
"8203",2016-01-12,"1",90,30,"Zinal",0.317725,2.97849272992941,8.72937854479323,44.3372331311343,3.41290704035126,0.46233767675648,3.005319975,-0.00335631893751056,3.44364704943526,-0.00384583935776249,0.475725220623139,-0.000414651026442759,8.1,0.00357402076199635,42.54,-0.0298176394698513,0.293475,0.193248184647303,5.3019577132535e-07,2.57543077173266e-06,1.48651887371395,0,1.48651887371395,0.127144557075633,0,1.48651887371395,8.17870735536533,43.8563125885544,9.38047678396756,42.7824014102511,0.292543706580263,15.848169033702,35.637280167937,0.207409518457656,1.33886726692353,2.614377879475,0.275721085089931,12.0843240010828,27.0837407519822,0.293340440131472,14.4860560795532,32.5109179410305,0.313298692979957,21.6111259008688,48.7623417603172,0.355664463008577,28.1071050184263,63.5845118861932
"8263",2016-01-13,"1",90,30,"Zinal",0.317725,2.97756592732138,8.71048017088331,44.2985925028268,3.41184506322633,0.462344375105226,NA,-0.00316770732017033,NA,-0.00362971860689395,NA,-0.000388335448937639,NA,0.00321789997219134,NA,-0.0290985003933329,0.293475,0.193248184647303,5.3019577132535e-07,2.56763634514637e-06,1.48201999051449,0,1.48201999051449,0.127088172407091,0,1.48201999051449,8.04305572671493,43.7948069541095,9.32249295800726,42.7341458071909,0.295192337965445,16.3362150817637,36.6895809324226,0.197163868017019,4.97321052162095,10.6412165274091,0.28249074084217,11.3457834368534,25.4044071539678,0.304969466144852,18.7084046342367,42.0781311816256,0.31771918929919,21.5822890896202,48.6485763363537,0.355596703587562,24.3603199206905,54.9813619104722
"8323",2016-01-14,"1",90,30,"Zinal",0.317725,2.97675743741356,8.69089220466889,44.2609583321992,3.41091865475445,0.462367862078769,NA,-0.00298827794242014,NA,-0.00342411930361791,NA,-0.000363386246231107,NA,0.00287607022805853,NA,-0.0283854535728342,0.293475,0.193248184647303,5.3019577132535e-07,2.55985513079116e-06,1.47752873331341,0,1.47752873331341,0.127081790222729,0,1.47752873331341,7.90073649775104,43.7336842140861,9.2641650416272,42.688403210134,0.278779217209411,13.7085076758673,30.6788787641572,0.204476689865845,6.03487851149615,13.2052797023949,0.253284465298307,9.37305185512058,20.769019044359,0.283598163204508,12.849676203435,28.6175772538688,0.303240338168411,17.3380860313346,39.0554332849232,0.348518103649811,22.3484155665536,50.3751644366968
"8383",2016-01-15,"1",90,30,"Zinal",0.317725,2.97605725459039,8.67064959816387,44.2243228352399,3.41011634999717,0.462406562669944,NA,-0.00281774376301792,NA,-0.00322871278791228,NA,-0.000339758627715448,NA,0.00254831914548012,NA,-0.0276794447630458,0.293475,0.193248184647303,5.3019577132535e-07,2.55209043941238e-06,1.4730470130475,0,1.4730470130475,0.127122988882802,0,1.4730470130475,7.75358303113674,43.6730346341147,9.20561025252447,42.6450780200008,0.283365129716143,17.4281774645192,39.0984849167831,0.171752857018903,6.04173646855735,13.2426426207177,0.277373678292116,14.5528747084503,32.5531468254646,0.297392713154388,19.0372158065962,42.7661024526327,0.306620634053975,20.7295597992685,46.6046536155357,0.322490218284024,24.8147807880925,55.8742874875709
"8443",2016-01-16,"1",90,30,"Zinal",0.317725,2.97545594135493,8.64978651070689,44.1886776413614,3.409427334995,0.4624589927824,NA,-0.00265581180041995,NA,-0.00304316306604929,NA,-0.000317406762313445,NA,0.00223441219254702,NA,-0.0269813352343678,0.293475,0.193248184647303,5.3019577132535e-07,2.54434580499965e-06,1.46857686950845,0,1.46857686950845,0.127209453874843,0,1.46857686950845,7.60354499371985,43.6130155822508,9.14693745549216,42.6040716123138,0.271927031480843,13.1829594881395,29.3990806284611,0.228688749867542,3.38980479796056,7.08167020183354,0.256024762056979,11.6096041881503,25.8875458554272,0.262303478510823,13.0162749529243,29.0209327979526,0.2842753299604,15.7152875536291,35.1546869030607,0.320018825327656,21.1139952977647,47.3963530623823
"8503",2016-01-17,"1",90,30,"Zinal",0.317725,2.97494461686608,8.62833629291797,44.1540138057223,3.40884143363276,0.462523757370099,NA,-0.00250218217939915,NA,-0.00286712648057866,NA,-0.00029628388848397,NA,0.00193409474299647,NA,-0.0262919234806798,0.293475,0.193248184647303,5.3019577132535e-07,2.53662494331707e-06,1.46412044740677,0,1.46412044740677,0.127338970064134,0,1.46412044740677,7.45256383452685,43.5538279602284,9.08824718732591,42.5652833830873,0.276103382532639,15.485070239491,34.6055418871509,0.220103546264861,9.56159155480584,21.1667986290322,0.254292077974018,11.6411068117722,25.8815524312981,0.271607233804167,14.3665533057653,32.0532366742641,0.293324143829964,18.8384804234402,42.2376770980413,0.342286364696556,23.8283874553817,53.5076431258012
"8563",2016-01-18,"1",90,30,"Zinal",0.317725,2.97451494352415,8.6063314737045,44.1203218230028,3.40834909226862,0.462599548253259,NA,-0.00235655227458876,NA,-0.00270025647723635,NA,-0.000276342822997815,NA,0.00164709574306487,NA,-0.025611914711124,0.293171875,0.194081463952282,5.37852307281969e-07,2.52893171188182e-06,1.48075915346323,0,1.48075915346323,0.127509414479929,0,1.48075915346323,7.30247491725834,43.4956955564092,9.02963176896326,42.5286117031666,0.258073825189585,15.9887577427515,35.70088769721,0.141167004743262,7.03612223335164,15.4141154491292,0.254118867533937,13.1589252689597,29.4450991128011,0.27189080142702,15.666038162276,35.0243496279275,0.287490037500149,19.6386220705681,43.9497939343667,0.305334822668006,22.5576539046481,50.5843079808326
"8623",2016-01-19,"1",90,30,"Zinal",0.317725,2.97415911186538,8.5838037500734,44.0875916426977,3.40794136242555,0.462685141655923,2.964316932,-0.00221861715050474,3.39666369684073,-0.00254220327492781,0.469234669919833,-0.000257536070943279,4.27,0.00137312888488071,43.79,-0.0249419495982328,0.2934497395,0.193317624818465,5.30830884248918e-07,2.52127007163626e-06,1.45700096298782,0,1.45700096298782,0.127718749649775,0,1.45700096298782,7.15493647327544,43.4388478197764,8.97117549260078,42.4939547780986,0.264143563158001,16.0885672896688,35.902375583669,0.215986799206198,6.32982682085958,13.8375855428347,0.253924449869979,13.3274008940927,29.6212457791311,0.272223173961495,16.4819858231254,36.7785840109793,0.278186527771175,18.8438165924272,42.1215994557534,0.305787799505962,25.0236506577384,56.0996179106754
"8683",2016-01-20,"1",90,30,"Zinal",0.317725,2.97386982401911,8.56078397952531,44.0558126859498,3.40760988183561,0.462779395508747,NA,-0.00208807095494984,NA,-0.00239261701922143,NA,-0.000239816119074394,NA,0.00111189245979046,NA,-0.0242826013444456,0.293475,0.193248184647303,5.3019577132535e-07,2.51364405052545e-06,1.45085605247739,0,1.45085605247739,0.127965017483378,0,1.45085605247739,7.01138356236593,43.3835061924529,8.91295487182813,42.461211412754,0.250484122412666,15.2781332622739,34.0034603792269,0.166767318177197,1.79734754957365,3.47967424378643,0.235769460738356,12.9499021782482,28.7775746977583,0.26010025688014,15.7659773139086,35.0894847729614,0.273280539412744,18.8781682243959,42.090342612803,0.295195163316072,27.1871136078107,60.9304899757165
"8743",2016-01-21,"1",90,30,"Zinal",0.317725,2.9736402759718,8.53730217482408,44.0249738639081,3.4073468541173,0.462881246558676,NA,-0.00196460981582733,NA,-0.00225114891907292,NA,-0.000223135719992029,NA,0.000863076985412539,NA,-0.0236343651215729,0.293475,0.193248184647303,5.3019577132535e-07,2.50605770915936e-06,1.44647727446988,0,1.44647727446988,0.128246333698151,0,1.44647727446988,6.87300395177893,43.3298738739572,8.85503894332624,42.4302816817709,0.258156314406517,14.6104895914205,32.4878280518973,0.191701645237045,5.25908838759205,11.363200098989,0.231517743868608,11.9288203201326,26.4840161037824,0.267569560340036,14.1521858463591,31.3724455425761,0.290151636949407,18.0664586200999,40.2937021619697,0.317519817390783,21.5621354668775,48.1679986757107
"8803",2016-01-22,"1",90,30,"Zinal",0.317725,2.97346413887075,8.513387500951,43.9950635975637,3.4071450273523,0.462989707324897,NA,-0.00184793143778724,NA,-0.0021174531169203,NA,-0.000207448052568695,NA,0.000626359485346808,NA,-0.0229976856455298,0.293475,0.193248184647303,5.3019577132535e-07,2.49851510870419e-06,1.44212374338042,0,1.44212374338042,0.128560882771099,0,1.44212374338042,6.74073212194913,43.2781287144084,8.79748960935354,42.4010675084449,0.24793955149242,11.7026255228346,25.9257488970486,0.171213938886953,1.59976731356015,3.11513834365427,0.23115864962782,8.06792302577521,17.8021928581776,0.248506665215687,11.4834279368838,25.3804241486307,0.264621556566286,15.9927032966029,35.6353506761244,0.327932988934918,21.6870617512199,48.4168928135811
"8863",2016-01-23,"1",90,30,"Zinal",0.317725,2.97333553958666,8.48906827406812,43.9660698389892,3.40699767181317,0.463103862937913,NA,-0.00173773744901213,NA,-0.00199118716537474,NA,-0.000192706900707626,NA,0.00040141111622856,NA,-0.0223729395754425,0.293475,0.193248184647303,5.3019577132535e-07,2.49102028111387e-06,1.43779778642187,0,1.43779778642187,0.128906913395666,0,1.43779778642187,6.61525736352397,43.2284188314327,8.7403620110459,42.3734731559595,0.244463559123996,12.5517269126734,27.8055215416821,0.22325623865864,1.21605121349464,2.26298172465876,0.229774437312619,9.27044625154267,20.457459619996,0.235673127986253,11.9063130873961,26.4862986979587,0.257875084838043,13.9184778243688,30.8565993046798,0.279574140973397,25.5624007775894,57.1172296376972
"8923",2016-01-24,"1",90,30,"Zinal",0.317725,2.97324904073988,8.46437196232828,43.9379800938838,3.40689855707631,0.46322286789589,NA,-0.00163373406125067,NA,-0.00187201481402874,NA,-0.000178866896271781,NA,0.000187897461076736,NA,-0.0217604437273983,0.293475,0.193248184647303,5.3019577132535e-07,2.48357720177956e-06,1.4335016981595,0,1.4335016981595,0.129282734417525,0,1.4335016981595,6.49704203805151,43.1808605003386,8.683704923444,42.347405635831,0.236773939051576,16.7509890668875,37.1993390522541,0.205032242174716,7.71460944284997,16.8505758508525,0.226215815955865,11.2077006576466,24.7248243837778,0.230794900604649,15.6140162859306,34.6307965026125,0.24485644203075,21.6670583218024,48.2877427152861,0.276341555590139,26.8057336410962,59.7851137033378
"8983",2016-01-25,"1",90,30,"Zinal",0.317725,2.97319962037921,8.43932518838209,43.9107814453094,3.40684192873702,0.463345942769599,NA,-0.00153563280318816,NA,-0.00175960534942264,NA,-0.000165883560335938,NA,-1.45224974248781e-05,NA,-0.0211604627014996,0.2923635415,0.196303542557054,5.58647849634834e-07,2.47618976464371e-06,1.5059354025648,0,1.5059354025648,0.129686711219944,0,1.5059354025648,6.38634643433237,43.1355378638183,8.62756116409917,42.3227750391751,0.226799793344826,11.6752993961381,25.7242365701002,0.173539082906501,-0.421036443378536,-1.41338912556875,0.221634281490641,8.30958891391115,18.0825993667338,0.234786338408377,10.8051884940769,23.7633380570957,0.239602913716694,17.0476051871105,37.798516034727,0.24745196989558,25.2301637066781,56.2397105623507
"9043",2016-01-26,"1",90,30,"Zinal",0.317725,2.97318265148618,8.41395373344307,43.8844605784888,3.40682248492441,0.463472370884383,NA,-0.00144315180384507,NA,-0.00165363583182484,NA,-0.00015371348194577,NA,-0.000206192416726555,NA,-0.020573207121775,0.2922625,0.19658130186722,5.61286252468132e-07,2.46886175979533e-06,1.50856999596454,0,1.50856999596454,0.130117262526982,0,1.50856999596454,6.28325717152507,43.0925040326634,8.57196800806622,42.2994947968879,0.227290934134569,15.572470173714,34.4491815927215,0.121355099818432,1.97699809447689,4.05698208937436,0.215941217947471,13.5575436794733,29.928575131139,0.231271037586845,16.1869097091328,35.8014963494713,0.235905579858821,20.2334858342383,44.919229135197,0.332025679750331,25.7193513907384,57.2295648714187
"9103",2016-01-27,"1",90,30,"Zinal",0.317725,2.9731938814613,8.38828254278235,43.8590038065266,3.40683535279572,0.46360149500471,NA,-0.00135601571923994,NA,-0.00155379105856327,NA,-0.000142314483126228,NA,-0.000387457127671484,NA,-0.0199988471301972,0.292515104,0.195886902904564,5.54706540821786e-07,2.46159685353629e-06,1.48649859344926,0,1.48649859344926,0.130572857591415,0,1.48649859344926,6.18771669636328,43.0517831919242,8.51695760304178,42.2774818751239,0.203682938744609,15.5581299780273,34.3613539216572,0.101643988016085,6.0958526640846,13.1305085288226,0.203285116512302,11.8793904360029,26.0918282138436,0.223088834190737,16.1430069744518,35.705998085873,0.226374723375926,19.5025260011193,43.2382367950334,0.24251237477721,22.8226410287574,50.610874851959
"9163",2016-01-28,"1",90,30,"Zinal",0.317725,2.97322941173206,8.36233573253368,43.8343970969051,3.40687606517014,0.463732714043996,NA,-0.00127395756581586,NA,-0.00145976477408686,NA,-0.000131645568462308,NA,-0.000558663954562802,NA,-0.0194374994793614,0.2922625,0.19658130186722,5.61286252468132e-07,2.45439857088325e-06,1.49973242830723,0,1.49973242830723,0.131052013733728,0,1.49973242830723,6.09955202722622,43.0133733792353,8.46255737932929,42.2566569125544,0.214894359242976,15.9392866397625,35.1970162002649,0.181260939073149,5.58923653299345,11.9956097951722,0.207618715782901,12.7283742234397,27.9883708872885,0.21844593913835,15.457289104726,34.0980360042096,0.221332422191215,21.0013806876488,46.5834555105006,0.251172979589521,23.4751045845342,52.0950124771041
