"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_derivative","N2ONvolume_derivative","N2ONarea_derivative","SP_derivative","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"685",2015-09-07,"2",90,30,"Probus",0.30075,7.32891570455386,5.0541372733708,40.1583925679754,8.39784087933819,1.56398715380425,0.0192058804448527,0.0220070656903938,0.00414726727703392,0.000268495180342737,0.0447970760438995,0.2959,0.186581950207469,4.71666116171079e-07,9.83117914358818e-06,5.04806078524751,0,5.04806078524751,1.19500521340632,0,5.04806078524751,2.47739210251734,39.9479815672331,5.53916617751415,38.3547115618782,-0.385994852746673,7.28525284787701,9.67846040720824,-0.208301075088979,10.390361070975,15.8920769852155,-0.0109544409751918,15.0493798988688,24.6860708717812,0.181739092725745,16.6694427259039,27.1881179109601,0.620203344904559,19.9191735765253,33.0660132410702
"745",2015-09-08,"2",90,30,"Probus",0.30075,7.40007438924179,5.0561408008728,40.2339487416373,8.47937808556106,1.57857588291352,0.0187843884689562,0.0215240986329092,0.00407859148647418,0.000268699497384236,0.0458841395095874,0.2959,0.186581950207469,4.71666116171079e-07,1.00731492612958e-05,5.1723062948208,0,5.1723062948208,1.09506030013575,0,5.1723062948208,2.4271065645102,40.1783526129443,5.54736073858838,38.4094279273886,-0.589489871847637,0.816190074314592,-1.35284689055088,0.046917914315413,10.7718828113031,16.5218990919409,0.126192244677359,12.4776098474319,19.247524729575,0.286108367230761,13.1711876047398,20.9888766100105,0.91555692991893,22.674486636831,38.2653190335677
"805",2015-09-09,"2",90,30,"Probus",0.302316146,7.46838422391877,5.05813712030771,40.3110552527148,8.557650935903,1.59259969789347,0.0182583741722811,0.0209213657072743,0.00398950881635847,0.000268896407382952,0.0469813968262331,0.2969609375,0.183665472640042,4.47544712687655e-07,1.03066945044194e-05,5.02157694648859,0,5.02157694648859,0.945032429090568,0,5.02157694648859,2.37710945833033,40.404724468804,5.5556884524092,38.464724303114,-0.438188161703766,-0.516959541596798,-4.06851645139538,0.278814278623336,-0.167928517601028,-3.16067582052822,0.825736178683691,0.764567874849182,-1.40485982570711,0.927881451661493,10.7431898577084,16.6767197301696,0.933457491947323,20.4267992520927,34.3001838121509
"865",2015-09-10,"2",90,30,"Probus",0.303175,7.53348360325307,5.06012611492574,40.3897292879326,8.63224508475553,1.60598908627572,0.017622559266806,0.020192816606266,0.00387892324436617,0.000269086570372402,0.0480874064806392,0.2971125,0.183248832987552,4.44170860068806e-07,1.05306504781323e-05,5.09201353216331,0,5.09201353216331,0.821983163104978,0,5.09201353216331,2.3276298950361,40.6256142218673,5.56415067859174,38.5205544794181,-0.125837662663197,-2.87298761163804,-7.97554073554982,-0.104138512570233,9.79521959462283,15.415413799126,0.157106690402454,12.4504542354815,20.1043141172127,0.253475756567019,15.6645039208881,25.8525511765711,0.968758554065114,18.975391015966,31.6090218493355
"925",2015-09-11,"2",90,30,"Probus",0.301507813,7.59501590427555,5.06210766806004,40.4699849802561,8.70275189555227,1.61867566432621,0.0168724115957298,0.019333259212905,0.00374588050870836,0.000269270059689641,0.0492005667914754,0.2962789065,0.185540350389004,4.629494264378e-07,1.07438707453712e-05,5.41475252966067,0,5.41475252966067,0.798524089869076,0,5.41475252966067,2.27891845787956,40.8395132335075,5.57274872527819,38.576869838869,-0.234120954245736,-0.744556966246047,-4.01882320774648,-0.20637531965799,2.99186033197693,1.64902354137537,0.0622511295335178,11.369303978437,17.9764657594391,0.524341549192446,14.1533595539561,22.8467642968303,0.860029941646483,15.5652083847183,25.38701134669
"985",2015-09-12,"2",90,30,"Probus",0.306913542,7.65263508525445,5.06408166314058,40.551833131083,8.7687748562418,1.63059324345628,0.0160043014880782,0.0183385342893265,0.00358959762629331,0.000269446655323499,0.0503191933532108,0.299638542,0.176304837863071,3.90526848153674e-07,1.09452454584554e-05,4.65329610955601,0,4.65329610955601,0.538238371770923,0,4.65329610955601,2.23124722646101,41.0449212928322,5.58148384568481,38.6336196330544,-1.12116417997442,5.01815270755792,7.16645133244758,-1.00284135528265,8.41569758679775,13.6174360393658,-0.463893979093393,16.933648739615,28.5313950437507,-0.448098371496967,23.8650862002807,41.2150803274428,-0.0460108972230802,29.0982815914886,51.0040973983166
"1045",2015-09-13,"2",90,30,"Probus",0.303175,7.70601160883394,5.06604798370817,40.6352809319272,8.82993636631815,1.64167895334103,0.0150156446192907,0.017205682098574,0.00340949233755498,0.00026961650394809,0.0514414339651274,0.2971125,0.183248832987552,4.44170860068806e-07,1.11337210610052e-05,5.38362358751696,0,5.38362358751696,0.571099220010179,0,5.38362358751696,2.18490949694373,41.2403829270239,5.59035723457441,38.6907513000548,-0.981431664981634,-3.59151589127207,-9.64999666621909,-0.976563224630207,-1.4902443901361,-5.87311935939245,0.667315864952877,2.2269223409898,1.41685172807631,0.94958893544829,25.0033911168468,43.0575958672068,1.09291380549837,26.4226439535884,45.7646226257645
"1105",2015-09-14,"2",90,30,"Probus",0.302922396,7.75483854303209,5.06800651342845,40.7203316880047,8.88588472765176,1.65187439367958,0.0139050384181474,0.0159330939189596,0.00320521079119213,0.000269779238878128,0.0525653431417706,0.296986198,0.18359603246888,4.46981159975235e-07,1.13083205714765e-05,5.50264654409218,0,5.50264654409218,0.515322028592096,0,5.50264654409218,2.14021916009389,41.4245237078479,5.59937002465877,38.7482108215196,-0.788050924676058,-0.298408971421047,-3.31812308771119,-0.241378549924045,9.86326643255726,15.105049915124,-0.119248864773848,15.1824773225015,24.9584807605763,0.502358152303676,15.3243327005808,25.3104604231512,0.921989536515344,19.087953103601,32.0326723338917
"1165",2015-09-15,"2",90,30,"Probus",0.301659375,7.7988376670303,5.06995713610595,40.8069845463377,8.93630114081063,1.66112678168993,0.0126723809461386,0.01452065270454,0.00297665038866167,0.000269935520147128,0.0536888122960704,0.2963546875,0.18533203125,4.61219735941731e-07,1.14681638707885e-05,5.75819092114487,0,5.75819092114487,0.478053680484281,0,5.75819092114487,2.09750970125921,41.5960841725367,5.60852328293532,38.8059431175441,-0.664194690267247,0.00410532203520853,-2.92263052020016,-0.190821903390515,7.78044569504604,11.4469843283423,0.26238147424309,9.09092789555905,13.3978555402815,0.325442790413717,17.2347971658385,29.1006134307027,0.845967227874843,21.1838573690883,36.050321322669
"1225",2015-09-16,"2",90,30,"Probus",0.302417188,7.83776538719728,5.07189973569821,40.8952342311863,8.98090648393861,1.66939005860304,0.011318965502269,0.0129698411839387,0.00272398044689454,0.000270084394373345,0.0548096512901489,0.296733594,0.184290431431535,4.52639078688998e-07,1.16124873449496e-05,5.72218095350571,0,5.72218095350571,0.394266829949664,0,5.72218095350571,2.05713279015884,41.75394903031,5.61781800696347,38.86389247676,-0.810989142571244,-2.12736209785857,-6.76722929926361,-0.621163288833973,13.8022287138965,22.6173007608166,-0.268383966271544,14.4454864160035,24.7221449639563,-0.160702723840007,19.8048919776744,33.7478081131813,1.08640052899475,24.4497222635118,42.6899536285939
"1284",2015-09-17,"2",90,30,"Probus",0.300952083,7.87141825465159,5.07383419632995,40.9850707897805,9.01946763505666,1.67662591600681,0.00984754383960082,0.0112838122639209,0.00244765578398553,0.000270225788219723,0.0559255010175485,0.2960010415,0.186304190897303,4.69330530537754e-07,1.17406621865225e-05,5.99867988037353,0,5.99867988037353,0.377264610452873,0,5.99867988037353,2.01945643361384,41.8971696897166,5.62725512108602,38.9220030182571,-0.522443953045019,-1.28372761842472,-5.16225801111056,0.305392759456636,2.33805134133763,0.916312596709352,0.629770445079927,2.79293029647647,2.85146950000053,0.711759581221383,11.050781510647,18.227438485296,0.764959365451483,18.5549075557491,31.4630528036725
"1343",2015-09-18,"2",90,30,"Probus",0.304741146,7.89963787082368,5.07576040230722,41.0764793514638,9.05180309310292,1.68280470224256,0.00826236488721983,0.00946743508506579,0.0021484237595508,0.000270360801742121,0.0570339184742183,0.298451302,0.179568516286307,4.15137732895178e-07,1.18522106427051e-05,5.3564352352453,0,5.3564352352453,0.277286732339224,0,5.3564352352453,1.98486267113823,42.024978802865,5.63683547260192,38.9802191811557,-0.713260479421197,0.50085194870662,-1.52497578356218,-0.538874476443728,0.872653223122993,-0.755005482715344,-0.510018554420412,10.5809748392263,17.3798037138384,0.841718228056779,17.1645429252958,29.2323220244528,0.854960139695363,18.4832101686849,31.9078052560247
"1402",2015-09-19,"2",90,30,"Probus",0.303073958,7.92231497343526,5.07767823813167,41.1694399034595,9.0777876598538,1.68790617044055,0.00656916675649648,0.00752728328783692,0.00182732594314596,0.000270489068255251,0.0581323362764578,0.297061979,0.183387713329876,4.45293494982987e-07,1.19468195177537e-05,5.79139172473764,0,5.79139172473764,0.252180737336516,0,5.79139172473764,1.9537448016144,42.1367964106899,5.64655982789683,39.0384862368721,-1.02127706227453,-1.09417438272552,-4.84144897887534,0.233738530647375,0.0990149793400971,-2.88476398444414,0.411136313009322,1.28830989184443,0.0841383379528118,0.711445847057356,7.36704541026648,11.0080775095115,0.928165222401832,26.4966960355383,46.5811967083378
"1461",2015-09-20,"2",90,30,"Probus",0.301760417,7.93939251292851,5.07958758851478,41.2639270865302,9.0973559650515,1.69192003333831,0.00477513889916416,0.00547159467720111,0.00148568936882195,0.000270609341029141,0.0592180849553834,0.2964052085,0.185193150907676,4.60069118990286e-07,1.20243502962951e-05,6.02239158564306,0,6.02239158564306,0.226594649352251,0,6.02239158564306,1.92650413900109,42.2322282705842,5.65642886853875,39.0967508183899,-1.19184769205324,-1.67729703806614,-5.9727127136206,-0.533346827304026,-1.39657589269544,-5.61327072434759,0.48440279676764,6.4536239087297,8.13893578374848,1.00473587226037,17.8561696300954,30.4817771517024,1.0753159376899,28.2103166428744,48.89914256879
"1520",2015-09-21,"2",90,30,"Probus",0.30075,7.95086755869282,5.08148833839214,41.3599100138121,9.11050465065473,1.69484629574433,0.00288883380950232,0.00331017089753394,0.00112511210605903,0.000270723453490222,0.0602883706624618,0.2956221355,0.187345789341286,4.78130942000449e-07,1.20848453519083e-05,6.29031268797187,0,6.29031268797187,0.203618891195411,0,6.29031268797187,1.90354630600634,42.311057907401,5.66644318734635,39.1549614601739,-1.83461592404267,-0.578467301658616,-3.86402300990016,-0.892893612347602,11.0620531566811,17.7075507400508,-0.489954384782873,17.7307458601607,30.0028969227186,-0.119511869680821,19.8451160843843,34.1761290993002,1.14870908073686,22.8911464911422,40.2296505213119
"1579",2015-09-22,"2",90,30,"Probus",0.30075,7.95679191458955,5.08338037293778,41.4573521160666,9.11729307613798,1.69669534320871,0.000920049098348389,0.00105423941227805,0.000747440928632873,0.000270830085571463,0.0613403215185313,0.2946875,0.189915067427386,5.00331766917851e-07,1.21285298393295e-05,6.60618188072417,0,6.60618188072417,0.190274369871947,0,6.60618188072417,1.8852770866672,42.3732347032376,5.67660328443804,39.2130691417805,-0.880606037831836,-1.10038010035486,-5.23501267521983,0.20162494763808,2.93805202907366,2.06169329575739,0.926896692713457,5.00197116187745,5.8368312066917,0.962640408207678,10.0533499563328,15.647705548694,1.14546461882813,23.289843516882,40.624399316373
"1638",2015-09-23,"2",90,30,"Probus",0.304185417,7.95727137248117,5.0852635775785,41.5562110164913,9.11784246314752,1.69748777479009,-0.00112033128163116,-0.0012837317454635,0.000354739559668762,0.000270929237272866,0.0623710011078196,0.2977945315,0.181373953864108,4.29208667246042e-07,1.21558090327914e-05,5.67984703285714,0,5.67984703285714,0.148430870741683,0,5.67984703285714,1.87209787150823,42.4188608099961,5.6869095632705,39.27102782773,-1.02337951798605,-1.82798028160257,-6.00781437311879,-0.532370686736874,-0.506913444849268,-3.30180304585543,0.676083110192201,0.462547827594303,-1.80869825784124,0.918380894280115,13.0200539050665,22.3025201412216,0.957326068686528,23.7416429426948,41.4468527224885
"1697",2015-09-24,"2",90,30,"Probus",0.301760417,7.95246358811631,5.08713783800817,41.6564384380759,9.11233346158359,1.69725397826283,-0.00322052661223381,-0.00369024195682155,-5.07461817948741e-05,0.000271021201942657,0.0633773662357989,0.2964052085,0.185193150907676,4.60069118990286e-07,1.2167261058643e-05,6.09396839033137,0,6.09396839033137,0.149470735380326,0,6.09396839033137,1.86440074203943,42.448179759924,5.69736232667585,39.3287949958451,-0.553995125573047,-2.84930580328527,-8.29538292292553,-0.418160371635757,-1.73131576927239,-6.1942029152431,-0.274366860379315,14.1447370850874,23.6341230717079,1.04418906499321,20.097084151122,35.3547805885985,1.16020321376476,23.4965850280597,41.8990953049891
"1756",2015-09-25,"2",90,30,"Probus",0.30075,7.94257462254684,5.08900304020215,41.7579801462695,9.10100218658174,1.69603345707305,-0.00536807362726519,-0.00615100868322253,-0.000466631337987734,0.000271106492940239,0.0643563396795472,0.2959,0.186581950207469,4.71666116171079e-07,1.21636251666332e-05,6.24571257560464,0,6.24571257560464,0.148274801319535,0,6.24571257560464,1.86256325438954,42.4615693511869,5.70796177290689,39.3863321460297,-0.982072863433008,-3.50630297571705,-9.39596380431137,-0.450433112684583,-0.564210572907963,-3.55987993999207,0.177111921095812,9.2541594121082,14.5390785121032,1.04824324677695,15.395527929328,26.1861877357788,1.21332072330111,22.7226946832977,40.1008981288234
"1815",2015-09-26,"2",90,30,"Probus",0.30075,7.92785425061032,5.0908590704316,41.8607759294355,9.08413484273568,1.69387392914415,-0.00755006192449289,-0.00865124174698262,-0.000890437043037711,0.000271183936872695,0.0653047831997104,0.294940104,0.18922066846473,4.942618688831e-07,1.21457858789306e-05,6.53532237165038,0,6.53532237165038,0.148324309674913,0,6.53532237165038,1.86694299440969,42.459540743353,5.71870799170081,39.4436052813825,-1.11757442362802,-1.17372553286404,-5.05953910085111,-0.421460977989984,4.1051669811847,4.96708476298579,0.554341024430348,7.75125903915299,12.6559184586021,1.01163545525702,17.025382230682,29.2725587067828,1.04628308385129,21.8306200048071,37.5549290779576
"1874",2015-09-27,"2",90,30,"Probus",0.300345833,7.90859019218501,5.0927058152779,41.9647596192294,9.06206111397856,1.69083022756459,-0.00975337971812531,-0.0111759148250936,-0.00131963791704414,0.000271254120436483,0.0662195303955049,0.2944854165,0.190470587422199,5.05225128554856e-07,1.21147535366983e-05,6.66321480319614,0,6.66321480319614,0.155820927135363,0,6.66321480319614,1.87787198817299,42.4427448015263,5.72960096037151,39.5005853536155,-0.529055229605437,-2.98557905912193,-9.04279039437125,0.505330652773033,-2.5360655575344,-7.87019214771309,1.02148276063653,-1.56021416005573,-6.10302256829767,1.15161242325378,5.41681391398984,7.41169774882115,1.20058641597372,16.6385125022509,28.4561904966323
"1933",2015-09-28,"2",90,30,"Probus",0.298779688,7.88510146845012,5.09454316164699,42.0698591526173,9.03514655085133,1.68696304162811,-0.0119649590779311,-0.0137100526371392,-0.00175171136691452,0.000271317043631604,0.0670973943317708,0.293702344,0.192623224481328,5.2450369140656e-07,1.2071641919298e-05,6.89285561111359,0,6.89285561111359,0.181705742958317,0,6.89285561111359,1.89565106199159,42.4119856939823,5.7406405399418,39.5572486649801,-0.873689677687783,5.81837864443123,8.63531787645609,-0.155107784120227,6.24849285228215,9.29931038696125,-0.103426889172302,7.19539708585563,9.91257181152008,0.691510853699548,11.4814436541113,18.7773954744563,0.745656174739713,22.000833455315,38.8203119419107
"1992",2015-09-29,"2",90,30,"Probus",0.298628125,7.85773112135277,5.09637099678374,42.1759966767915,9.00378422810106,1.68233754311635,-0.0141720173548315,-0.016239010359483,-0.00218418529212027,0.000271372999806285,0.0679351863132588,0.2936265625,0.192831544994813,5.26396276137223e-07,1.201764373126e-05,6.88678335145122,0,6.88678335145122,0.197142243855287,0,6.88678335145122,1.92054425446103,42.3682406996537,5.75182647132673,39.6135772192989,-0.631502289472658,-2.50529801682952,-7.88392666536779,0.0185193538588241,-2.27421747447253,-6.92255802612317,1.02815105626023,-0.579465843679968,-4.65277975429839,1.2078695978096,7.32377904989071,10.9637820170657,1.3852989699926,17.8978959600791,31.1088705961042
"2051",2015-09-30,"2",90,30,"Probus",0.299284896,7.82683855778087,5.09818920828635,42.2830886977154,8.9683859722485,1.6770219467425,-0.0163622873859232,-0.0187487325050806,-0.00261468263695903,0.00027142140226407,0.0687297293786488,0.293954948,0.191928825518672,5.18229513600725e-07,1.19540048299841e-05,6.74403564977174,0,6.74403564977174,0.21215815261852,0,6.74403564977174,1.95277338925929,42.3126842323551,5.76315837157969,39.6695590152488,-0.342314931883362,-1.39869856823233,-5.861374261205,-0.227320587102495,1.30343411256778,-1.2839443562118,-0.0153645028835373,10.9388928631199,17.2859625215416,0.535702996882521,11.5247280779445,19.2924659286322,1.10999976725035,13.0446999964237,21.8635702000884
"2110",2015-10-01,"2",90,30,"Probus",0.298830208,7.79279178940465,5.09999768412068,42.3910462724665,8.92937346960756,1.67108605512106,-0.018524224378317,-0.021225988775456,-0.00304096306433738,0.000271462104330844,0.0694778764881402,0.293727604,0.192553785684647,5.23873902687354e-07,1.18819980988375e-05,6.77642335072683,0,6.77642335072683,0.236249695201497,0,6.77642335072683,1.99251292117608,42.2467133312728,5.77463573021352,39.7251882757313,-1.03552098181036,-2.85985775675804,-8.56195523285633,-0.625176546514396,-2.78516673298521,-8.49648585649219,-0.0893734833442477,12.0654538799788,19.6880899281489,1.16767589130129,18.1997454808932,31.5983106630053,1.1690185089122,23.1054146468382,41.5126051035565
"2169",2015-10-02,"2",90,30,"Probus",0.303579167,7.75595983462227,5.10179631263457,42.4997752449442,8.88716956005171,1.66459983748688,-0.0206471856582647,-0.0236585861514708,-0.0034609590192688,0.000271495766040122,0.070176540444971,0.297466146,0.182276673340249,4.36367868218654e-07,1.18028978553751e-05,5.60693730847698,0,5.60693730847698,0.216816095256738,0,5.60693730847698,2.03988516891315,42.1719713682606,5.78625790560886,39.7804656079912,-0.729067097016535,-2.85225679885542,-8.11197373599934,-0.417319260708053,-2.72655452449329,-7.90288994927723,0.804952081219422,-1.21795269424555,-4.75710211332103,0.824528643210882,11.7367637422671,20.8605392423043,0.932179318457604,13.8741202398953,24.4356849255295
"2228",2015-10-03,"2",90,30,"Probus",0.300851042,7.71670553133539,5.10358498257221,42.6091765238813,8.84219000153016,1.65763208782967,-0.022721587612462,-0.0260355390352972,-0.00387280744715092,0.000271521800695446,0.0708226868550603,0.2954958335,0.187692988822614,4.81089908028888e-07,1.17179556255144e-05,6.13708846097615,0,6.13708846097615,0.256106965370854,0,6.13708846097615,2.09495604644616,42.0903665195867,5.79802412152248,39.8353980900799,-0.992080714777989,-1.21312714765304,-5.24696917767581,-0.535790219917911,-0.609797767607956,-3.90390920884234,-0.184665355717847,12.659300751046,22.0062169408505,0.818159475786814,15.4586066833659,27.1629959916626,0.99906738832288,20.7647308689079,37.6349199491739
"2287",2015-10-04,"2",90,30,"Probus",0.300699479,7.67537898003603,5.10536358308841,42.719146401458,8.79483595682636,1.65024920246092,-0.0247390164270046,-0.0283472124043535,-0.00427487168487709,0.000271540208296815,0.0714133652219209,0.2954958335,0.187692988822614,4.81089908028888e-07,1.16283780171366e-05,6.09017364713777,0,6.09017364713777,0.282085070909664,0,6.09017364713777,2.15773140013883,42.0040816529305,5.8099334637084,39.8899992802928,-0.915693860606282,4.15658503786009,5.68649378779172,-0.81581279673431,4.33610873490794,6.50745396048721,-0.163058536514616,11.096894930239,18.8383097331655,0.246582131216297,19.2041760856863,35.1772234040052,0.395388008911796,19.7052396345843,35.546897423273
"2346",2015-10-05,"2",90,30,"Probus",0.30075,7.63231179820487,5.10713200376289,42.8295769101716,8.74548740995811,1.64251410973053,-0.0266923212254512,-0.0305854068822912,-0.00466576078515096,0.000271552602259491,0.0719457441484465,0.2956726565,0.187206908998963,4.76950927951031e-07,1.15353072984178e-05,5.98945290228946,0,5.98945290228946,0.307550965479453,0,5.98945290228946,2.22815405139817,41.9155726744402,5.82198487666489,39.9442891473103,-0.136701617884883,-3.89598981129151,-10.4615200268052,0.989250224999893,-3.69912060148301,-10.2414435485255,0.991577568653528,-1.68359815904835,-6.01043287819816,1.13071690420425,-1.02590219462916,-4.70538183162921,1.1693059264946,8.24551832491273,14.0887512373583
"2405",2015-10-06,"2",90,30,"Probus",0.303124479,7.58781232202524,5.10889013461452,42.9403562149889,8.69449766805969,1.63448537617158,-0.028575659391125,-0.0327434311960066,-0.00504433928864942,0.00027155634244941,0.0724170990162861,0.2970114585,0.183526592297718,4.46418104434046e-07,1.14398051362935e-05,5.55961494207381,0,5.55961494207381,0.319217292787048,0,5.55961494207381,2.30610163459271,41.8275530286038,5.83417716052049,39.9982939199262,-1.36601970236808,-1.33232364789074,-5.06355372867659,-1.08788751758782,1.230986574036,0.191462792439671,-0.370223415590025,11.6282120583775,19.5975540346267,0.71037994739594,14.7230270277374,26.2392445368651,1.02240166155942,21.115663017796,38.6869869740315
"2464",2015-10-07,"2",90,30,"Probus",0.300952083,7.54216184282239,5.11063786611554,43.0513690371997,8.64218904890435,1.62621650431633,-0.0303845150480515,-0.034816109215999,-0.00540973129422918,0.000271553188955949,0.0728248477743281,0.2960010415,0.186304190897303,4.69330530537754e-07,1.13428397885352e-05,5.79541969139476,0,5.79541969139476,0.358369134175044,0,5.79541969139476,2.39138530742738,41.7429628911581,5.84650896807232,40.0520458564188,-1.00127664855054,-1.8224953263377,-6.48235180724647,-0.693443181541141,-1.26085065747583,-5.11853221958861,0.832583211300927,1.42358435199337,0.187413611885583,0.989728798380047,10.7554141274852,18.8514842747649,1.17822735882777,14.0802907882617,25.1269594480537
"2523",2015-10-08,"2",90,30,"Probus",0.300851042,7.4956119163311,5.11237508920571,43.1624971058331,8.58884979772757,1.61775542832782,-0.0321156878403895,-0.036799773942732,-0.00576131893718292,0.000271541528363846,0.0731665438983426,0.294788542,0.189637306742738,4.97897570932567e-07,1.12452768785981e-05,6.09529105150921,0,6.09529105150921,0.385379673742398,0,6.09529105150921,2.48374939625121,41.6649225752258,5.85897880198991,40.1055829348006,-1.1769712726233,-1.71163269669123,-6.31487534742732,-0.752849552815132,-0.555779920515682,-4.16489443701293,-0.161169822107949,10.1449707475915,17.1903657972233,1.17252042518291,15.6924482463554,28.191160617614,1.18188502175744,20.2909336797249,36.9687970950372
"2582",2015-10-09,"2",90,30,"Probus",0.305195833,7.44838273555084,5.11410169530652,43.2736196319845,8.53473222276246,1.6091442049144,-0.0337672493702185,-0.038692216610715,-0.00609873494552793,0.000271522460728961,0.0734399438610742,0.2983755205,0.179776836799792,4.16744572859422e-07,1.11478737245943e-05,5.05762099268689,0,5.05762099268689,0.349729264014055,0,5.05762099268689,2.58287202218225,41.5966707092112,5.87158501219791,40.1589484663285,-1.58609558500616,7.7401179773131,13.3322690818904,-1.18689289922009,10.4724851895273,17.932624464311,-0.401511566981088,10.5100187285694,19.5353976844064,-0.320877132021496,19.6847934085747,36.4837470656931,-0.16225586275379,20.8879809814761,38.7067147567673
"2641",2015-10-10,"2",90,30,"Probus",0.30075,7.400662514881,5.11581757633519,43.3846138009669,8.48005198955099,1.60041888915921,-0.0353384858479604,-0.0404926173116483,-0.00642185070440006,0.000271495986051294,0.0736429531561679,0.2956726565,0.187206908998963,4.76950927951031e-07,1.10512770501717e-05,5.73813091318641,0,5.73813091318641,0.436747135073992,0,5.73813091318641,2.68836673582606,41.5414887664075,5.88432579345063,40.2121906357717,-1.55001245797559,-0.679433922206442,-4.02755695304617,-0.847421753484701,10.4398311755504,18.094188365612,-0.431975750101078,10.7823637750135,18.6095273616754,-0.304669628119537,17.0527656743232,31.1405786976161,0.966103528261954,24.9990465896739,46.8764021575692
"2700",2015-10-11,"2",90,30,"Probus",0.30075,7.35260779629684,5.11752262471875,43.4953552768364,8.42498847177572,1.59160957823249,-0.0368298072277652,-0.0422014481895062,-0.00673075927852496,0.000271462617690245,0.073773708435673,0.2946875,0.189915067427386,5.00331766917851e-07,1.09560237819208e-05,5.96753990398806,0,5.96753990398806,0.460505419043901,0,5.96753990398806,2.7997851691202,41.5026144601827,5.89719918311153,40.2653619729773,-1.86741643694373,3.72167309733106,4.59645937620371,-0.95367230956765,9.24682447083222,15.5208625973684,-0.551845347310427,14.8772261574222,26.6900137020634,-0.0676573869441519,18.3517779161808,33.6152834668931,0.544763130144302,27.7415478506006,52.3556043129715
"2759",2015-10-12,"2",90,30,"Probus",0.30014375,7.30434455887463,5.11921673340805,43.6057187135776,8.36968602260965,1.58274060069751,-0.0382426536294261,-0.0438203590347288,-0.00702575746297332,0.000271421695612299,0.0738305299876304,0.294384375,0.190748346732365,5.07684326595418e-07,1.08625445396862e-05,6.00357048331095,0,6.00357048331095,0.547258450408876,0,6.00357048331095,2.91662069285762,41.4831473043978,5.91020305915047,40.3185187612394,-1.49655384004224,-1.20750143441725,-5.19488583668243,0.647198348103809,-0.370223992964827,-4.01027669730643,0.673855202301187,0.991309427777258,-0.553340811637488,0.773408825193785,3.16689041876516,4.28579533242523,1.01532668113735,18.9417037536604,35.3896802258744
"2818",2015-10-13,"2",90,30,"Probus",0.300042708,7.25596999181996,5.12089979589165,43.715578267062,8.31425600634141,1.57383082541013,-0.0395793828393337,-0.0453520511444826,-0.00730732286533048,0.000271372559783942,0.0738119680850921,0.2950158855,0.189012347951245,4.92450996613302e-07,1.07711693555346e-05,5.77444384997377,0,5.77444384997377,0.580790232779963,0,5.77444384997377,3.03831304813743,41.4859502298518,5.92333513837094,40.3717203888564,-0.925067649703484,1.43890532445328,-0.0530473567660521,-0.656901731689126,8.53106344356192,14.546855669672,-0.439180247961196,10.7209499442346,18.1132786804393,-0.147051488563748,13.8765531620412,24.2537485417953,0.917724677003431,17.415133728984,32.070411307871
"2877",2015-10-14,"2",90,30,"Probus",0.30075,7.20755477860275,5.12257170620973,43.8248081018339,8.2587794156522,1.56489406189221,-0.0408431531911955,-0.0468001431158467,-0.00757609170290234,0.000271316530272203,0.0737167982925506,0.2947127605,0.189845627256224,4.99722438380939e-07,1.06821351151711e-05,5.81127202194075,0,5.81127202194075,0.593143102870285,0,5.81127202194075,3.16425389977678,41.513551514135,5.9365929748797,40.4250286510275,-0.677624266276608,-2.27131224901269,-6.93921008708812,0.350487928980504,-1.51243987779588,-5.70102490969869,0.960510035327893,-1.15235754393164,-5.00947423433826,1.00936384807527,3.60724825409219,5.08297576769855,1.09165378927855,15.3166223297121,27.9781269058313
"2936",2015-10-15,"2",90,30,"Probus",0.300042708,7.1591457356928,5.12423235896786,43.9332828868268,8.20330989521191,1.555939523493,-0.0420377985263533,-0.0481690278385503,-0.00783283298807124,0.000271252580358281,0.073544043760403,0.294333854,0.190887227074689,5.08917069641747e-07,1.05955942017364e-05,5.87025034086118,0,5.87025034086118,0.624938213011674,0,5.87025034086118,3.29379324001146,41.5680514118135,5.94997395881026,40.4785070099024,-1.15744095017971,-1.18040501786306,-5.17297793863414,0.645986867809754,-0.0926558273481426,-2.45003841009488,0.699585087413956,3.28476008046345,3.83801929453928,0.710027537852631,3.49185903498358,4.02324142049701,1.00507587619918,18.0665779390389,33.7556331415775
